"publisher_name","referer_domain","total_requests","total_bytes","hit_count","date"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","708","14399148","633","2022-03-22"
"theamj","https://www.theamj.org","260","3992673","207","2022-03-22"
"steelguru","https://www.steelguru.com","44001","609451427","43480","2022-03-22"
"whiteswanfoundation","https://www.whiteswanfoundation.org","41948","1090877542","41312","2022-03-22"
"hindustanreads","https://www.hindustanreads.com","8242","111067515","8147","2022-03-22"
"startupcityindia","https://www.startupcityindia.com","5501","114175472","5309","2022-03-22"
"raftaar","https://health.raftaar.in","2505","39015947","2485","2022-03-22"
"mimorelia","https://mimorelia.com","570222","23456533567","568929","2022-03-22"
"peoplesreporter","https://www.peoplesreporter.in","15001","383425401","14872","2022-03-22"
"punjabtoday","https://www.punjabtoday.com","2206","51584478","2087","2022-03-22"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","440","5424040","393","2022-03-22"
"raftaar","https://travel.raftaar.in","2302","27809854","2228","2022-03-22"
"thelede","https://www.thelede.in","3","10481","3","2022-03-22"
"tv5kannada","https://tv5kannada.com","2643","383650594","2594","2022-03-22"
"raftaar","https://dharm.raftaar.in","34770","1188028180","34444","2022-03-22"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","7893","128894400","7665","2022-03-22"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","273","4808942","212","2022-03-22"
"bettorsinsider","https://www.bettorsinsider.com","20999","756879380","20743","2022-03-22"
"startupcityindia","https://www.startupcityindia.com","3799","82183463","3650","2022-03-23"
"pratidhvani","https://www.pratidhvani.com","3","128772","2","2022-03-23"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","184","2765411","158","2022-03-23"
"barandbench","https://www.barandbench.com","735774","21891604843","732749","2022-03-23"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","320","4379013","315","2022-03-23"
"dharmadispatch","https://www.dharmadispatch.in","16376","391283461","15841","2022-03-23"
"uptak","https://www.uptak.in","394258","16067896845","393970","2022-03-23"
"crimetak","https://www.crimetak.in","330479","12727031956","329851","2022-03-23"
"dailynewsnepal","https://www.dailynewsnepal.com","124","1588474","96","2022-03-23"
"iglobalnews","https://www.iglobalnews.com","8368","160969074","8144","2022-03-23"
"matternews","https://www.matternews.org","3457","49803226","3273","2022-03-23"
"ejan","https://www.ejan.co","1193727","44614295832","1192485","2022-03-23"
"whiteswanfoundation","https://www.whiteswanfoundation.org","42418","1097666105","41757","2022-03-23"
"peoplesreporter","https://www.peoplesreporter.in","10972","216286955","10879","2022-03-23"
"magazine-watertoday","https://magazine.watertoday.org","968","19518543","876","2022-03-23"
"foodtechbiz","https://www.foodtechbiz.com","10700","173553626","10471","2022-03-23"
"raftaar","https://dharm.raftaar.in","34547","1150064969","34232","2022-03-23"
"barandbench-kannada","https://kannada.barandbench.com","10890","314535658","10825","2022-03-23"
"raftaar","https://women.raftaar.in","25887","486221450","25834","2022-03-23"
"evoindia","https://www.evoindia.com","50463","1037854009","50023","2022-03-23"
"ftcftcftc","https://www.ftcftcftc.com","2843","54141690","2614","2022-03-23"
"punjabtoday","https://www.punjabtoday.com","10277","339871640","10092","2022-03-23"
"kamadenu","https://kamadenu.hindutamil.in","69667","1970134385","69456","2022-03-23"
"steelguru","https://www.steelguru.com","47957","737234887","47599","2022-03-23"
"netindian","https://www.netindian.in","32450","314151675","32239","2022-03-23"
"newssensetn","https://www.newssensetn.com","124662","4698381729","124318","2022-03-23"
"wuzupnigeria","https://wuzupnigeria.ng","24810","419703097","24589","2022-03-23"
"mumbaitak","https://www.mumbaitak.in","190049","6601667443","189578","2022-03-23"
"xchange","https://www.xchange.co.bw","2569","44946539","2421","2022-03-23"
"sinceindependence-hindi","https://hindi.sinceindependence.com","41575","908715960","41431","2022-03-23"
"barandbench-hindi","https://hindi.barandbench.com","9811","268897055","9724","2022-03-23"
"theceo","https://www.theceo.in","29363","644322772","28996","2022-03-23"
"raftaar","https://news.raftaar.in","82713","686264906","82447","2022-03-23"
"fastbikesindia","https://www.fastbikesindia.com","11511","148871528","11211","2022-03-23"
"yoyocial","https://www.yoyocial.news","16432","100841513","16338","2022-03-23"
"deshdoot","https://www.deshdoot.com","199838","5044899364","199079","2022-03-23"
"gomantaktimes","https://www.gomantaktimes.com","12416","163501365","12315","2022-03-23"
"happenings","https://www.happenings.com.ng","5","23423","0","2022-03-23"
"bhoomitoday","https://www.bhoomitoday.com","16","77041","12","2022-03-23"
"rajexpress","https://www.rajexpress.co","40809","537900543","40649","2022-03-23"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","537","8356323","496","2022-03-23"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","735","14141913","724","2022-03-23"
"pratinidhimanthan","https://www.pratinidhimanthan.com","2114","11624223","2074","2022-03-23"
"raftaar","https://astrology.raftaar.in","30153","875296786","29811","2022-03-23"
"theamj","https://www.theamj.org","375","7243898","324","2022-03-23"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","475","8291332","429","2022-03-23"
"mimorelia","https://mimorelia.com","712305","29419235763","711073","2022-03-23"
"thebridgechronicle","https://www.thebridgechronicle.com","69595","1338840192","69115","2022-03-23"
"sathyadeepam","https://www.sathyadeepam.org","14042","319319123","13837","2022-03-23"
"sarkarnama","https://www.sarkarnama.in","357159","12489298208","356804","2022-03-23"
"sabq","https://sabq.org","4593939","167845019749","4592678","2022-03-23"
"tv5kannada","https://tv5kannada.com","1522","220729403","1495","2022-03-23"
"eastmojo","https://www.eastmojo.com","23","152930","4","2022-03-23"
"greatkarunadu","https://www.greatkarunadu.com","335","13483536","290","2022-03-23"
"tendernama","https://www.tendernama.com","7276","189007428","7204","2022-03-23"
"thenewsagency","https://www.thenewsagency.in","11394","244087269","11257","2022-03-23"
"dainikgomantak","https://www.dainikgomantak.com","82078","2094023162","81914","2022-03-23"
"sinceindependence","https://www.sinceindependence.com","40788","380967491","40499","2022-03-23"
"pratidintime","https://www.pratidintime.com","70892","1289550729","70652","2022-03-23"
"ficl","https://www.ficl.org.in","965","12801024","937","2022-03-23"
"presscenter","https://www.presscenter.mn","575094","19870391010","573631","2022-03-23"
"bettorsinsider","https://www.bettorsinsider.com","17800","388204248","17407","2022-03-23"
"transportandlogisticsme","https://www.transportandlogisticsme.com","9731","147242460","9499","2022-03-23"
"forbesga","https://www.forbesga.com","611","13591021","529","2022-03-23"
"ajel","https://ajel.sa","1107245","34117406120","1106377","2022-03-23"
"raftaar","https://travel.raftaar.in","2591","35062271","2571","2022-03-23"
"thecue","https://www.thecue.in","127978","3716580697","127134","2022-03-23"
"hindustanreads","https://www.hindustanreads.com","10039","147851939","9947","2022-03-23"
"knocksense","https://www.knocksense.com","3","13465","0","2022-03-23"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","7817","116343963","7613","2022-03-23"
"raftaar","https://health.raftaar.in","2521","38689896","2481","2022-03-23"
"newslaundry","https://www.newslaundry.com","57","918274","23","2022-03-23"
"greaterkashmir","https://www.greaterkashmir.com","467615","13527471453","466628","2022-03-23"
"saamtv","https://www.saamtv.com","368513","10592851913","368047","2022-03-23"
"thelede","https://www.thelede.in","4","24858","0","2022-03-23"
"dainikgomantak","https://www.dainikgomantak.com","79760","2120533086","79525","2022-03-24"
"crimetak","https://www.crimetak.in","511110","19678946177","510163","2022-03-24"
"sinceindependence-hindi","https://hindi.sinceindependence.com","40631","993358222","40482","2022-03-24"
"xchange","https://www.xchange.co.bw","2439","16643056","2371","2022-03-24"
"knocksense","https://www.knocksense.com","6","36630","1","2022-03-24"
"wuzupnigeria","https://wuzupnigeria.ng","27413","396957993","27128","2022-03-24"
"raftaar","https://travel.raftaar.in","2464","28202346","2435","2022-03-24"
"raftaar","https://health.raftaar.in","2521","38279505","2478","2022-03-24"
"happenings","https://www.happenings.com.ng","11","214645","0","2022-03-24"
"steelguru","https://www.steelguru.com","52470","851573006","51863","2022-03-24"
"forbesga","https://www.forbesga.com","566","12036584","477","2022-03-24"
"barandbench-kannada","https://kannada.barandbench.com","16950","520890665","16776","2022-03-24"
"dailynewsnepal","https://www.dailynewsnepal.com","176","4470972","142","2022-03-24"
"ejan","https://www.ejan.co","2387143","95918034141","2384322","2022-03-24"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","438","6074938","391","2022-03-24"
"sabq","https://sabq.org","3884769","141557564643","3883515","2022-03-24"
"evoindia","https://www.evoindia.com","57258","1150955496","56641","2022-03-24"
"gomantaktimes","https://www.gomantaktimes.com","12000","119605901","11761","2022-03-24"
"ajel","https://ajel.sa","1013886","29885980152","1012550","2022-03-24"
"thenewsagency","https://www.thenewsagency.in","18551","458472144","18249","2022-03-24"
"thelawyer","https://www.thelawyer.co.ke","1","792","1","2022-03-24"
"tendernama","https://www.tendernama.com","5983","175263745","5921","2022-03-24"
"transportandlogisticsme","https://www.transportandlogisticsme.com","10059","154062082","9748","2022-03-24"
"pratinidhimanthan","https://www.pratinidhimanthan.com","2452","23590699","2340","2022-03-24"
"saamtv","https://www.saamtv.com","319724","9156519808","319172","2022-03-24"
"punjabtoday","https://www.punjabtoday.com","6279","182833106","6171","2022-03-24"
"thelede","https://www.thelede.in","8","49728","4","2022-03-24"
"thecue","https://www.thecue.in","102292","2850766967","101786","2022-03-24"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","8285","126192381","8020","2022-03-24"
"thebridgechronicle","https://www.thebridgechronicle.com","71300","1289626236","70870","2022-03-24"
"raftaar","https://dharm.raftaar.in","40501","1359325574","40001","2022-03-24"
"tv5kannada","https://tv5kannada.com","1286","186330073","1257","2022-03-24"
"mumbaitak","https://www.mumbaitak.in","628237","20923884184","627475","2022-03-24"
"peoplesreporter","https://www.peoplesreporter.in","12996","306021190","12776","2022-03-24"
"dharmadispatch","https://www.dharmadispatch.in","12274","317085064","11998","2022-03-24"
"fastbikesindia","https://www.fastbikesindia.com","12383","119380702","11947","2022-03-24"
"uptak","https://www.uptak.in","521406","20705364739","520982","2022-03-24"
"whiteswanfoundation","https://www.whiteswanfoundation.org","43093","1114375946","42158","2022-03-24"
"kamadenu","https://kamadenu.hindutamil.in","80237","2252538035","79972","2022-03-24"
"newssensetn","https://www.newssensetn.com","129050","4979943495","128688","2022-03-24"
"deshdoot","https://www.deshdoot.com","185359","4635326140","184603","2022-03-24"
"rajexpress","https://www.rajexpress.co","43051","602606029","42763","2022-03-24"
"foodtechbiz","https://www.foodtechbiz.com","11049","221981681","10657","2022-03-24"
"magazine-watertoday","https://magazine.watertoday.org","1131","22824897","1007","2022-03-24"
"mimorelia","https://mimorelia.com","693408","30512616776","692293","2022-03-24"
"bettorsinsider","https://www.bettorsinsider.com","15993","201411906","15686","2022-03-24"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","259","2808681","227","2022-03-24"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","700","13362243","608","2022-03-24"
"sarkarnama","https://www.sarkarnama.in","328118","11748606346","327705","2022-03-24"
"newslaundry","https://www.newslaundry.com","18","128321","6","2022-03-24"
"theceo","https://www.theceo.in","26655","611993213","26196","2022-03-24"
"ftcftcftc","https://www.ftcftcftc.com","2616","50932285","2301","2022-03-24"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","648","7904897","587","2022-03-24"
"eastmojo","https://www.eastmojo.com","299","2033174","172","2022-03-24"
"raftaar","https://news.raftaar.in","87944","862369284","87733","2022-03-24"
"raftaar","https://astrology.raftaar.in","30480","859213870","30122","2022-03-24"
"hindustanreads","https://www.hindustanreads.com","10294","184239467","10168","2022-03-24"
"barandbench","https://www.barandbench.com","708709","21060302322","705934","2022-03-24"
"barandbench-hindi","https://hindi.barandbench.com","10357","238842742","10232","2022-03-24"
"pratidintime","https://www.pratidintime.com","76282","1400637357","75865","2022-03-24"
"sathyadeepam","https://www.sathyadeepam.org","12746","240967121","12589","2022-03-24"
"startupcityindia","https://www.startupcityindia.com","4758","108798329","4549","2022-03-24"
"raftaar","https://women.raftaar.in","30139","515742899","30029","2022-03-24"
"greatkarunadu","https://www.greatkarunadu.com","339","2913311","306","2022-03-24"
"iglobalnews","https://www.iglobalnews.com","10515","223659262","10136","2022-03-24"
"yoyocial","https://www.yoyocial.news","15695","89209661","15616","2022-03-24"
"sinceindependence","https://www.sinceindependence.com","45830","392917997","45582","2022-03-24"
"greaterkashmir","https://www.greaterkashmir.com","508179","15993247834","507039","2022-03-24"
"presscenter","https://www.presscenter.mn","270443","8899302943","269830","2022-03-24"
"bhoomitoday","https://www.bhoomitoday.com","6","27716","2","2022-03-24"
"matternews","https://www.matternews.org","3486","47190975","3312","2022-03-24"
"ficl","https://www.ficl.org.in","780","8124554","713","2022-03-24"
"theamj","https://www.theamj.org","376","7165600","286","2022-03-24"
"netindian","https://www.netindian.in","37938","370532631","37586","2022-03-24"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","684","8703722","617","2022-03-24"
"wuzupnigeria","https://wuzupnigeria.ng","36616","420225000","36358","2022-03-25"
"rajexpress","https://www.rajexpress.co","64290","628115557","63890","2022-03-25"
"raftaar","https://travel.raftaar.in","2700","36449800","2654","2022-03-25"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","1641","41894567","1547","2022-03-25"
"saamtv","https://www.saamtv.com","354849","9870634457","354215","2022-03-25"
"sathyadeepam","https://www.sathyadeepam.org","17015","388293392","16591","2022-03-25"
"mumbaitak","https://www.mumbaitak.in","161454","5554288062","161020","2022-03-25"
"crimetak","https://www.crimetak.in","495606","18069346434","494656","2022-03-25"
"forbesga","https://www.forbesga.com","557","12340729","481","2022-03-25"
"netindian","https://www.netindian.in","36935","461972486","36628","2022-03-25"
"eastmojo","https://www.eastmojo.com","79","539715","26","2022-03-25"
"theceo","https://www.theceo.in","26719","600925512","26218","2022-03-25"
"sinceindependence-hindi","https://hindi.sinceindependence.com","32347","688549668","32158","2022-03-25"
"gomantaktimes","https://www.gomantaktimes.com","11867","188607635","11579","2022-03-25"
"thecue","https://www.thecue.in","73910","2413624393","73218","2022-03-25"
"raftaar","https://news.raftaar.in","83804","978699369","83560","2022-03-25"
"evoindia","https://www.evoindia.com","67269","1371477571","66755","2022-03-25"
"barandbench-kannada","https://kannada.barandbench.com","13639","375784063","13551","2022-03-25"
"thelede","https://www.thelede.in","5","24653","2","2022-03-25"
"knocksense","https://www.knocksense.com","31","177093","15","2022-03-25"
"ftcftcftc","https://www.ftcftcftc.com","2182","36868646","1948","2022-03-25"
"raftaar","https://dharm.raftaar.in","45219","1515798612","44733","2022-03-25"
"barandbench","https://www.barandbench.com","935144","25018264156","931225","2022-03-25"
"barandbench-hindi","https://hindi.barandbench.com","7628","126523582","7490","2022-03-25"
"pratinidhimanthan","https://www.pratinidhimanthan.com","4312","20133864","4189","2022-03-25"
"dharmadispatch","https://www.dharmadispatch.in","13326","336002870","12928","2022-03-25"
"dainikgomantak","https://www.dainikgomantak.com","89897","2313943779","89594","2022-03-25"
"sabq","https://sabq.org","3743073","136042846001","3741558","2022-03-25"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","7397","113383020","7181","2022-03-25"
"magazine-watertoday","https://magazine.watertoday.org","1115","20466864","1033","2022-03-25"
"foodtechbiz","https://www.foodtechbiz.com","9612","181159897","9327","2022-03-25"
"punjabtoday","https://www.punjabtoday.com","1711","30946415","1585","2022-03-25"
"ficl","https://www.ficl.org.in","1003","14515991","916","2022-03-25"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","516","6667832","453","2022-03-25"
"newslaundry","https://www.newslaundry.com","64","602290","19","2022-03-25"
"steelguru","https://www.steelguru.com","53823","848594526","53416","2022-03-25"
"greatkarunadu","https://www.greatkarunadu.com","411","4918599","334","2022-03-25"
"ajel","https://ajel.sa","1276872","40130345130","1275251","2022-03-25"
"thenewsagency","https://www.thenewsagency.in","18925","452253417","18563","2022-03-25"
"whiteswanfoundation","https://www.whiteswanfoundation.org","34767","904531682","33857","2022-03-25"
"kamadenu","https://kamadenu.hindutamil.in","91970","2519501657","91505","2022-03-25"
"raftaar","https://astrology.raftaar.in","31331","916459661","30768","2022-03-25"
"tendernama","https://www.tendernama.com","2141","45099485","2084","2022-03-25"
"startupcityindia","https://www.startupcityindia.com","6314","84223171","6087","2022-03-25"
"iglobalnews","https://www.iglobalnews.com","17755","477208520","17328","2022-03-25"
"presscenter","https://www.presscenter.mn","64262","2004279381","63845","2022-03-25"
"thebridgechronicle","https://www.thebridgechronicle.com","62434","1115232133","61955","2022-03-25"
"uptak","https://www.uptak.in","445611","18151073360","445105","2022-03-25"
"greaterkashmir","https://www.greaterkashmir.com","470899","14105471489","469671","2022-03-25"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","271","5085230","243","2022-03-25"
"theamj","https://www.theamj.org","246","3812167","212","2022-03-25"
"dailynewsnepal","https://www.dailynewsnepal.com","150","1901402","119","2022-03-25"
"xchange","https://www.xchange.co.bw","2207","14904184","2158","2022-03-25"
"raftaar","https://health.raftaar.in","2514","40416854","2473","2022-03-25"
"yoyocial","https://www.yoyocial.news","15613","86556203","15473","2022-03-25"
"peoplesreporter","https://www.peoplesreporter.in","16756","467875831","16512","2022-03-25"
"matternews","https://www.matternews.org","3767","55237370","3517","2022-03-25"
"tv5kannada","https://tv5kannada.com","778","113262489","758","2022-03-25"
"newssensetn","https://www.newssensetn.com","42036","1580244978","41721","2022-03-25"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","362","3649485","321","2022-03-25"
"sarkarnama","https://www.sarkarnama.in","368982","13350121635","368561","2022-03-25"
"raftaar","https://women.raftaar.in","27434","500268537","27312","2022-03-25"
"ejan","https://www.ejan.co","2480657","95170710552","2477810","2022-03-25"
"deshdoot","https://www.deshdoot.com","139489","3127526192","138958","2022-03-25"
"corner","https://corner.network","5","21020","0","2022-03-25"
"bettorsinsider","https://www.bettorsinsider.com","23705","472149875","23363","2022-03-25"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","359","3977535","316","2022-03-25"
"hindustanreads","https://www.hindustanreads.com","9007","164308419","8906","2022-03-25"
"mimorelia","https://mimorelia.com","591902","25335554241","590672","2022-03-25"
"fastbikesindia","https://www.fastbikesindia.com","13612","121399204","13330","2022-03-25"
"sinceindependence","https://www.sinceindependence.com","47710","332180258","47414","2022-03-25"
"pratidintime","https://www.pratidintime.com","76919","1383322024","76562","2022-03-25"
"transportandlogisticsme","https://www.transportandlogisticsme.com","10123","143131193","9769","2022-03-25"
"bettorsinsider","https://www.bettorsinsider.com","21622","348011694","21286","2022-03-26"
"thelede","https://www.thelede.in","2","9309","1","2022-03-26"
"tv5kannada","https://tv5kannada.com","707","102604635","687","2022-03-26"
"barandbench-hindi","https://hindi.barandbench.com","8554","50091669","8503","2022-03-26"
"tendernama","https://www.tendernama.com","1518","29436209","1480","2022-03-26"
"yoyocial","https://www.yoyocial.news","14813","68820996","14730","2022-03-26"
"transportandlogisticsme","https://www.transportandlogisticsme.com","8098","113688486","7935","2022-03-26"
"thecue","https://www.thecue.in","75283","2322131958","74551","2022-03-26"
"theceo","https://www.theceo.in","20904","430111034","20583","2022-03-26"
"raftaar","https://travel.raftaar.in","2335","21531352","2324","2022-03-26"
"wuzupnigeria","https://wuzupnigeria.ng","29439","416281608","29230","2022-03-26"
"sinceindependence","https://www.sinceindependence.com","52055","388049682","51792","2022-03-26"
"raftaar","https://news.raftaar.in","73301","660188803","73087","2022-03-26"
"greaterkashmir","https://www.greaterkashmir.com","516704","15819118913","515714","2022-03-26"
"netindian","https://www.netindian.in","36761","462116109","36374","2022-03-26"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","602","9589198","549","2022-03-26"
"ajel","https://ajel.sa","1100066","33897486645","1098903","2022-03-26"
"whiteswanfoundation-malayalam","https://malayalam.whiteswanfoundation.org","943","2968109","925","2022-03-26"
"newssensetn","https://www.newssensetn.com","13360","470439512","13196","2022-03-26"
"raftaar","https://dharm.raftaar.in","45267","1516276252","44880","2022-03-26"
"raftaar","https://women.raftaar.in","25225","508999784","25082","2022-03-26"
"whiteswanfoundation-kannada","https://kannada.whiteswanfoundation.org","739","6060888","692","2022-03-26"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","816","10917834","756","2022-03-26"
"mimorelia","https://mimorelia.com","447150","19266166413","446824","2022-03-26"
"rajexpress","https://www.rajexpress.co","46150","696167551","45940","2022-03-26"
"crimetak","https://www.crimetak.in","585570","20503915158","584727","2022-03-26"
"presscenter","https://www.presscenter.mn","25135","708694327","24968","2022-03-26"
"punjabtoday","https://www.punjabtoday.com","8255","238938868","8072","2022-03-26"
"matternews","https://www.matternews.org","3362","39321768","3236","2022-03-26"
"dailynewsnepal","https://www.dailynewsnepal.com","300","965259","294","2022-03-26"
"foodtechbiz","https://www.foodtechbiz.com","9216","182940093","8974","2022-03-26"
"sarkarnama","https://www.sarkarnama.in","266765","9865461419","266505","2022-03-26"
"ejan","https://www.ejan.co","1093435","37997266075","1091875","2022-03-26"
"greatkarunadu","https://www.greatkarunadu.com","536","3101443","510","2022-03-26"
"mumbaitak","https://www.mumbaitak.in","96214","3137882967","95918","2022-03-26"
"xchange","https://www.xchange.co.bw","2006","8847056","1950","2022-03-26"
"kamadenu","https://kamadenu.hindutamil.in","111554","3152742778","111259","2022-03-26"
"raftaar","https://health.raftaar.in","2333","35122136","2322","2022-03-26"
"ftcftcftc","https://www.ftcftcftc.com","2399","43229621","2160","2022-03-26"
"thenewsagency","https://www.thenewsagency.in","20400","546944808","20144","2022-03-26"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","7169","92426760","7041","2022-03-26"
"whiteswanfoundation","https://www.whiteswanfoundation.org","40147","1021041305","39536","2022-03-26"
"hindustanreads","https://www.hindustanreads.com","7658","124447602","7587","2022-03-26"
"startupcityindia","https://www.startupcityindia.com","3733","60860973","3605","2022-03-26"
"steelguru","https://www.steelguru.com","36856","485702948","36654","2022-03-26"
"sabq","https://sabq.org","4877460","169201685512","4875790","2022-03-26"
"theamj","https://www.theamj.org","273","4044155","239","2022-03-26"
"thebridgechronicle","https://www.thebridgechronicle.com","59914","1062835283","59422","2022-03-26"
"dharmadispatch","https://www.dharmadispatch.in","11273","270185937","10976","2022-03-26"
"peoplesreporter","https://www.peoplesreporter.in","28525","857544382","28271","2022-03-26"
"forbesga","https://www.forbesga.com","383","8628318","305","2022-03-26"
"magazine-watertoday","https://magazine.watertoday.org","923","16794748","820","2022-03-26"
"dainikgomantak","https://www.dainikgomantak.com","104708","2344332054","104566","2022-03-26"
"gomantaktimes","https://www.gomantaktimes.com","10602","109467527","10433","2022-03-26"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","618","9020430","518","2022-03-26"
"sinceindependence-hindi","https://hindi.sinceindependence.com","31055","469412616","30979","2022-03-26"
"ficl","https://www.ficl.org.in","605","5139598","585","2022-03-26"
"bhoomitoday","https://www.bhoomitoday.com","1","3969","0","2022-03-26"
"eastmojo","https://www.eastmojo.com","59","375237","19","2022-03-26"
"deshdoot","https://www.deshdoot.com","172469","4142682499","171751","2022-03-26"
"evoindia","https://www.evoindia.com","45817","851198489","45430","2022-03-26"
"iglobalnews","https://www.iglobalnews.com","17119","507315082","16914","2022-03-26"
"pratidintime","https://www.pratidintime.com","93590","1493536638","93281","2022-03-26"
"uptak","https://www.uptak.in","585690","22951352821","585138","2022-03-26"
"newslaundry","https://www.newslaundry.com","127","1376062","33","2022-03-26"
"fastbikesindia","https://www.fastbikesindia.com","8450","100603836","8235","2022-03-26"
"sathyadeepam","https://www.sathyadeepam.org","15089","330906591","14899","2022-03-26"
"saamtv","https://www.saamtv.com","291853","7859369565","291373","2022-03-26"
"pratinidhimanthan","https://www.pratinidhimanthan.com","1701","10361452","1655","2022-03-26"
"barandbench-kannada","https://kannada.barandbench.com","14967","296549577","14886","2022-03-26"
"barandbench","https://www.barandbench.com","569989","14734165648","567955","2022-03-26"
"raftaar","https://astrology.raftaar.in","37147","1094173645","36756","2022-03-26"
"crimetak","https://www.crimetak.in","826398","30948875965","825186","2022-03-27"
"dainikgomantak","https://www.dainikgomantak.com","83326","2072979278","83131","2022-03-27"
"foodtechbiz","https://www.foodtechbiz.com","9041","166137128","8831","2022-03-27"
"thebridgechronicle","https://www.thebridgechronicle.com","57073","989067966","56630","2022-03-27"
"ejan","https://www.ejan.co","1128471","41950622880","1126966","2022-03-27"
"raftaar","https://dharm.raftaar.in","33113","1097484546","32721","2022-03-27"
"indiaglobalbusiness","https://www.indiaglobalbusiness.com","7871","90669560","7701","2022-03-27"
"punjabtoday","https://www.punjabtoday.com","2682","66760915","2645","2022-03-27"
"thelede","https://www.thelede.in","8","152183","4","2022-03-27"
"sabq","https://sabq.org","4317830","152996558056","4316652","2022-03-27"
"whiteswanfoundation-tamil","https://tamil.whiteswanfoundation.org","519","6520785","466","2022-03-27"
"sinceindependence-hindi","https://hindi.sinceindependence.com","25103","323140182","25011","2022-03-27"
"mimorelia","https://mimorelia.com","382766","13219412873","382405","2022-03-27"
"startupcityindia","https://www.startupcityindia.com","3844","60154414","3712","2022-03-27"
"peoplesreporter","https://www.peoplesreporter.in","11530","242504040","11447","2022-03-27"
"saamtv","https://www.saamtv.com","299966","8301133962","299458","2022-03-27"
"transportandlogisticsme","https://www.transportandlogisticsme.com","10329","140091054","10100","2022-03-27"
"steelguru","https://www.steelguru.com","35362","499685990","35101","2022-03-27"
"pratidintime","https://www.pratidintime.com","98772","1919207354","98544","2022-03-27"
"fastbikesindia","https://www.fastbikesindia.com","7702","100331844","7457","2022-03-27"
"whiteswanfoundation-bengali","https://bengali.whiteswanfoundation.org","892","10987450","864","2022-03-27"
"forbesga","https://www.forbesga.com","352","7446174","279","2022-03-27"
"dharmadispatch","https://www.dharmadispatch.in","12506","306011032","12117","2022-03-27"
"uptak","https://www.uptak.in","341528","13035619419","341197","2022-03-27"
"xchange","https://www.xchange.co.bw","2103","8813229","2043","2022-03-27"
"newslaundry","https://www.newslaundry.com","67","796365","19","2022-03-27"
"raftaar","https://astrology.raftaar.in","28241","773003573","27905","2022-03-27"
"newssensetn","https://www.newssensetn.com","9461","344638943","9336","2022-03-27"
"raftaar","https://women.raftaar.in","25079","474907471","25004","2022-03-27"
"tv5kannada","https://tv5kannada.com","474","68836911","457","2022-03-27"
"deshdoot","https://www.deshdoot.com","146710","3501569578","146189","2022-03-27"
"climatedesk","https://www.climatedesk.org","4","22373","0","2022-03-27"
"pratinidhimanthan","https://www.pratinidhimanthan.com","1540","8006643","1465","2022-03-27"
"greaterkashmir","https://www.greaterkashmir.com","461096","13075975989","459869","2022-03-27"
"bettorsinsider","https://www.bettorsinsider.com","18673","292703287","18290","2022-03-27"
"wuzupnigeria","https://wuzupnigeria.ng","25520","400304092","25298","2022-03-27"
"presscenter","https://www.presscenter.mn","23550","591385362","23392","2022-03-27"
"netindian","https://www.netindian.in","42305","418310352","41990","2022-03-27"
"eastmojo","https://www.eastmojo.com","29","192198","1","2022-03-27"
"ajel","https://ajel.sa","1090926","33127113706","1089895","2022-03-27"
"whiteswanfoundation-hindi","https://hindi.whiteswanfoundation.org","843","5563602","827","2022-03-27"
"thenewsagency","https://www.thenewsagency.in","10598","222314467","10427","2022-03-27"
"thelawyer","https://www.thelawyer.co.ke","7","325190","3","2022-03-27"
"sarkarnama","https://www.sarkarnama.in","246394","9212128664","246166","2022-03-27"
"sinceindependence","https://www.sinceindependence.com","43763","275064174","43495","2022-03-27"
"rajexpress","https://www.rajexpress.co","44159","543394537","44055","2022-03-27"
"mumbaitak","https://www.mumbaitak.in","157736","5509613805","157267","2022-03-27"
