publisher_name,total_requests,total_bytes,hit_count,date
ajel,1717515,53842355610,1713631,2022-03-01
ajel,1402947,40378688228,1399746,2022-03-02
ajel,1322910,38397869109,1320672,2022-03-03
ajel,1185285,35597784692,1182783,2022-03-04
ajel,1300162,39627876665,1297018,2022-03-05
ajel,1831342,62734083947,1828307,2022-03-06
ajel,1759806,61327946456,1756696,2022-03-07
ajel,1707571,57461927033,1704327,2022-03-08
ajel,1940564,72580816120,1936321,2022-03-09
ajel,1361115,46680626031,1358878,2022-03-10
ajel,1466352,53500433137,1462772,2022-03-11
ajel,1464799,52426937354,1461777,2022-03-12
ajel,1183318,38964220314,1181210,2022-03-13
ajel,1167489,36731745514,1164948,2022-03-14
ajel,1240253,39673162965,1235728,2022-03-15
ajel,1192562,37687253170,1187703,2022-03-16
ajel,1115441,34962792882,1112186,2022-03-17
ajel,1278702,39778220462,1275325,2022-03-18
ajel,1513110,45871500072,1509488,2022-03-19
ajel,1299584,39836324596,1295542,2022-03-20
ajel,1164760,34447817273,1161986,2022-03-21
ajel,1257770,38984701606,1254399,2022-03-22
ajel,1138575,34345927285,1135619,2022-03-23
ajel,1041209,30266006427,1037848,2022-03-24
ajel,1308942,40625443494,1305463,2022-03-25
ajel,1130569,34335002697,1127323,2022-03-26
ajel,1123957,33580810748,1120132,2022-03-27
ajel,1081400,33023169718,1078803,2022-03-28
ajel,1061965,31805616870,1057263,2022-03-29
anweshanam,207,3210608,190,2022-03-01
anweshanam,159,2634542,142,2022-03-02
anweshanam,149,2419339,134,2022-03-03
anweshanam,139,2183255,125,2022-03-04
anweshanam,156,2546890,137,2022-03-05
anweshanam,175,2836911,155,2022-03-06
anweshanam,131,2055328,113,2022-03-07
anweshanam,149,2398430,134,2022-03-08
anweshanam,148,2341519,134,2022-03-09
anweshanam,107,1799511,94,2022-03-10
anweshanam,73,1202069,57,2022-03-11
anweshanam,32,592612,23,2022-03-12
anweshanam,225,3620593,211,2022-03-13
anweshanam,130,2087665,114,2022-03-14
anweshanam,117,1896290,103,2022-03-15
anweshanam,81,1206172,63,2022-03-16
anweshanam,84,1413567,69,2022-03-17
anweshanam,83,1369042,71,2022-03-18
anweshanam,78,1294320,64,2022-03-19
anweshanam,80,1262228,72,2022-03-20
anweshanam,92,1466256,82,2022-03-21
anweshanam,141,2338865,125,2022-03-22
anweshanam,132,2118178,116,2022-03-23
anweshanam,121,1971174,105,2022-03-24
anweshanam,139,2266878,121,2022-03-25
anweshanam,236,3684135,223,2022-03-26
anweshanam,123,1918271,114,2022-03-27
anweshanam,189,2987871,172,2022-03-28
anweshanam,71,1104014,63,2022-03-29
barandbench,917857,32892158789,908421,2022-03-01
barandbench,1139448,38589942731,1127986,2022-03-02
barandbench,988356,35724355063,977189,2022-03-03
barandbench,1093859,35536721669,1083327,2022-03-04
barandbench,825455,25110302180,817617,2022-03-05
barandbench,731835,21959299128,725495,2022-03-06
barandbench,905027,32979795087,894320,2022-03-07
barandbench,1077783,39999239153,1063170,2022-03-08
barandbench,1080431,41622835338,1064309,2022-03-09
barandbench,943338,35297930494,930669,2022-03-10
barandbench,1091107,36680109934,1079663,2022-03-11
barandbench,802827,26121220639,796155,2022-03-12
barandbench,559488,16966773696,552485,2022-03-13
barandbench,910374,30574835168,896732,2022-03-14
barandbench,1592720,54328794731,1576661,2022-03-15
barandbench,923498,31239045637,911791,2022-03-16
barandbench,685271,22698834197,676712,2022-03-17
barandbench,445152,13492946736,438592,2022-03-18
barandbench,552856,16420086660,545245,2022-03-19
barandbench,653382,20108316636,645985,2022-03-20
barandbench,668612,22449458701,657207,2022-03-21
barandbench,633459,21477584726,622689,2022-03-22
barandbench,874041,29859128135,861980,2022-03-23
barandbench,840233,27832449290,828982,2022-03-24
barandbench,1097595,32128512666,1085280,2022-03-25
barandbench,669328,21554125060,661053,2022-03-26
barandbench,513358,16406013459,505529,2022-03-27
barandbench,653771,21271119255,642541,2022-03-28
barandbench,671373,24796921457,659612,2022-03-29
barandbench-hindi,7513,148818821,7204,2022-03-01
barandbench-hindi,14405,408292086,14035,2022-03-02
barandbench-hindi,13553,411249208,13199,2022-03-03
barandbench-hindi,12539,320689283,12256,2022-03-04
barandbench-hindi,9258,104325268,9018,2022-03-05
barandbench-hindi,6846,85084962,6638,2022-03-06
barandbench-hindi,15755,293645430,15231,2022-03-07
barandbench-hindi,14993,444208177,14612,2022-03-08
barandbench-hindi,9662,285318527,9155,2022-03-09
barandbench-hindi,7502,188965115,7150,2022-03-10
barandbench-hindi,13369,402964869,13061,2022-03-11
barandbench-hindi,7910,140815786,7701,2022-03-12
barandbench-hindi,5773,81624292,5530,2022-03-13
barandbench-hindi,10591,272857166,10259,2022-03-14
barandbench-hindi,15437,419106264,15038,2022-03-15
barandbench-hindi,10077,262707536,9767,2022-03-16
barandbench-hindi,6045,87488189,5811,2022-03-17
barandbench-hindi,6617,72307623,6310,2022-03-18
barandbench-hindi,5994,74059429,5777,2022-03-19
barandbench-hindi,6427,65015049,6262,2022-03-20
barandbench-hindi,10729,249114210,10392,2022-03-21
barandbench-hindi,8457,186779485,8148,2022-03-22
barandbench-hindi,12554,364231279,12192,2022-03-23
barandbench-hindi,12704,297076254,12373,2022-03-24
barandbench-hindi,8852,190565857,8503,2022-03-25
barandbench-hindi,9086,100603141,8841,2022-03-26
barandbench-hindi,7378,128838138,7172,2022-03-27
barandbench-hindi,13751,353312801,13394,2022-03-28
barandbench-hindi,11701,322646539,11395,2022-03-29
barandbench-kannada,18517,579162162,18126,2022-03-01
barandbench-kannada,19106,575953192,18709,2022-03-02
barandbench-kannada,13075,383273289,12690,2022-03-03
barandbench-kannada,12365,348763700,11925,2022-03-04
barandbench-kannada,28662,695468600,28129,2022-03-05
barandbench-kannada,20216,501108369,19901,2022-03-06
barandbench-kannada,17931,488200548,17317,2022-03-07
barandbench-kannada,18984,583362350,18542,2022-03-08
barandbench-kannada,16591,546610716,15967,2022-03-09
barandbench-kannada,16294,521867431,15797,2022-03-10
barandbench-kannada,10767,354844207,10183,2022-03-11
barandbench-kannada,13570,411292095,13256,2022-03-12
barandbench-kannada,10286,271011761,10130,2022-03-13
barandbench-kannada,12687,402433598,12111,2022-03-14
barandbench-kannada,14545,432112607,14121,2022-03-15
barandbench-kannada,10884,333307925,10529,2022-03-16
barandbench-kannada,12090,402323370,11809,2022-03-17
barandbench-kannada,26240,725812732,25767,2022-03-18
barandbench-kannada,12115,359111345,11621,2022-03-19
barandbench-kannada,12319,300034277,12174,2022-03-20
barandbench-kannada,15048,376830657,14509,2022-03-21
barandbench-kannada,13497,426380964,13235,2022-03-22
barandbench-kannada,11936,366804001,11583,2022-03-23
barandbench-kannada,18484,597765289,18011,2022-03-24
barandbench-kannada,14762,449601188,14359,2022-03-25
barandbench-kannada,15882,336326617,15566,2022-03-26
barandbench-kannada,10283,234944719,10146,2022-03-27
barandbench-kannada,11590,353689907,11241,2022-03-28
barandbench-kannada,68724,2000840443,67731,2022-03-29
bettorsinsider,18514,431992023,17182,2022-03-01
bettorsinsider,23932,867777541,22839,2022-03-02
bettorsinsider,25179,900431991,24050,2022-03-03
bettorsinsider,23541,872855726,22828,2022-03-04
bettorsinsider,18013,357350351,17326,2022-03-05
bettorsinsider,16431,240301550,15643,2022-03-06
bettorsinsider,18034,308106787,17105,2022-03-07
bettorsinsider,15264,213570582,14652,2022-03-08
bettorsinsider,20181,302039394,19120,2022-03-09
bettorsinsider,18117,295862336,17376,2022-03-10
bettorsinsider,15929,362371620,14970,2022-03-11
bettorsinsider,17847,262811337,17024,2022-03-12
bettorsinsider,16479,309612289,15783,2022-03-13
bettorsinsider,14457,288167723,13893,2022-03-14
bettorsinsider,15733,339846217,15049,2022-03-15
bettorsinsider,15032,287737564,14322,2022-03-16
bettorsinsider,17588,295050177,16603,2022-03-17
bettorsinsider,17164,291065971,16387,2022-03-18
bettorsinsider,16723,314452668,16077,2022-03-19
bettorsinsider,22280,751101087,21709,2022-03-20
bettorsinsider,21648,743685529,21101,2022-03-21
bettorsinsider,23098,875237398,22532,2022-03-22
bettorsinsider,19421,450167990,18644,2022-03-23
bettorsinsider,16695,234942621,16069,2022-03-24
bettorsinsider,26177,619725341,25378,2022-03-25
bettorsinsider,23858,436256536,22655,2022-03-26
bettorsinsider,20652,329216903,19145,2022-03-27
bettorsinsider,16767,254484305,15959,2022-03-28
bettorsinsider,17037,259830964,16273,2022-03-29
bhoomitoday,1,4848330,0,2022-03-01
bhoomitoday,25,794857,10,2022-03-03
bhoomitoday,4,189121,2,2022-03-06
bhoomitoday,3,2610477,0,2022-03-07
bhoomitoday,21,1904178,11,2022-03-08
bhoomitoday,15,9369153,0,2022-03-09
bhoomitoday,29,1410803,13,2022-03-10
bhoomitoday,1,7386964,0,2022-03-12
bhoomitoday,10,761676,5,2022-03-13
bhoomitoday,5,1469426,0,2022-03-14
bhoomitoday,6,17876763,1,2022-03-15
bhoomitoday,21,2158593,9,2022-03-16
bhoomitoday,5,7947935,0,2022-03-17
bhoomitoday,8,176276,5,2022-03-18
bhoomitoday,14,1450758,7,2022-03-19
bhoomitoday,5,1634323,0,2022-03-20
bhoomitoday,9,1374976,3,2022-03-21
bhoomitoday,17,675206,12,2022-03-22
bhoomitoday,26,3487157,15,2022-03-23
bhoomitoday,15,8264852,2,2022-03-24
bhoomitoday,4,572888,0,2022-03-25
bhoomitoday,3,736626,0,2022-03-26
bhoomitoday,16,8471021,8,2022-03-27
bhoomitoday,9,722498,2,2022-03-28
bhoomitoday,11,1484776,0,2022-03-29
climatedesk,3,22668,0,2022-03-05
climatedesk,4,22373,0,2022-03-27
climatedesk,3,15054,0,2022-03-29
corner,7,44564,0,2022-03-01
corner,1,102505,0,2022-03-07
corner,5,21020,0,2022-03-25
crimetak,838946,30091564882,837032,2022-03-01
crimetak,524302,19157901223,522763,2022-03-02
crimetak,646792,23326644317,644746,2022-03-03
crimetak,766483,27782187630,764174,2022-03-04
crimetak,596589,20644252468,595043,2022-03-05
crimetak,313240,11171352728,312217,2022-03-06
crimetak,541580,22071466909,539045,2022-03-07
crimetak,1136858,42498209372,1134381,2022-03-08
crimetak,660208,25447747662,657002,2022-03-09
crimetak,714005,27625178771,712087,2022-03-10
crimetak,577723,22014465683,576171,2022-03-11
crimetak,204609,7492095326,203905,2022-03-12
crimetak,971123,36263080924,969375,2022-03-13
crimetak,442171,16118271800,440737,2022-03-14
crimetak,583294,22025246194,581566,2022-03-15
crimetak,543531,20014489629,542051,2022-03-16
crimetak,1096346,37821405741,1093240,2022-03-17
crimetak,361550,12293721693,360143,2022-03-18
crimetak,599173,21418950946,597698,2022-03-19
crimetak,509744,18521178368,508728,2022-03-20
crimetak,483616,18040252323,482306,2022-03-21
crimetak,374906,14489494187,373656,2022-03-22
crimetak,330846,12757055229,329897,2022-03-23
crimetak,511431,19706305781,510183,2022-03-24
crimetak,495917,18090017302,494668,2022-03-25
crimetak,585619,20518286854,584731,2022-03-26
crimetak,826435,30964053984,825187,2022-03-27
crimetak,531756,19612492838,530126,2022-03-28
crimetak,365351,14358569999,363758,2022-03-29
dailynewsnepal,238,1251798,197,2022-03-01
dailynewsnepal,193,2672910,139,2022-03-02
dailynewsnepal,116,831203,92,2022-03-03
dailynewsnepal,239,1948382,179,2022-03-04
dailynewsnepal,218,898523,184,2022-03-05
dailynewsnepal,137,1155261,114,2022-03-06
dailynewsnepal,160,1333133,110,2022-03-07
dailynewsnepal,139,836624,105,2022-03-08
dailynewsnepal,300,4256660,244,2022-03-09
dailynewsnepal,127,1116418,114,2022-03-10
dailynewsnepal,186,4084226,155,2022-03-11
dailynewsnepal,232,3657295,176,2022-03-12
dailynewsnepal,173,4073951,134,2022-03-13
dailynewsnepal,186,2582359,161,2022-03-14
dailynewsnepal,155,1712388,137,2022-03-15
dailynewsnepal,145,1245042,111,2022-03-16
dailynewsnepal,129,1232108,92,2022-03-17
dailynewsnepal,262,934597,242,2022-03-18
dailynewsnepal,143,1519474,136,2022-03-19
dailynewsnepal,104,3379166,73,2022-03-20
dailynewsnepal,179,2675497,119,2022-03-21
dailynewsnepal,141,1203289,125,2022-03-22
dailynewsnepal,124,1588474,96,2022-03-23
dailynewsnepal,181,6014428,146,2022-03-24
dailynewsnepal,154,3044332,122,2022-03-25
dailynewsnepal,301,1464130,294,2022-03-26
dailynewsnepal,181,1529059,154,2022-03-27
dailynewsnepal,668,20861215,596,2022-03-28
dailynewsnepal,151,5764570,130,2022-03-29
dainikgomantak,84350,2416168801,80095,2022-03-01
dainikgomantak,85437,2430178408,83530,2022-03-02
dainikgomantak,78005,2129770309,76386,2022-03-03
dainikgomantak,73243,1716024661,70912,2022-03-04
dainikgomantak,80057,2011383988,77926,2022-03-05
dainikgomantak,77981,1983307649,75184,2022-03-06
dainikgomantak,107803,2677980463,104850,2022-03-07
dainikgomantak,114504,2786386169,112173,2022-03-08
dainikgomantak,82110,2415939582,78966,2022-03-09
dainikgomantak,118247,3604776818,115096,2022-03-10
dainikgomantak,88091,2522489455,85487,2022-03-11
dainikgomantak,74629,2033801026,72516,2022-03-12
dainikgomantak,90379,2452079695,87867,2022-03-13
dainikgomantak,78127,1966644588,74756,2022-03-14
dainikgomantak,80608,2000079931,77469,2022-03-15
dainikgomantak,82296,2026719361,79216,2022-03-16
dainikgomantak,81743,2024101477,79726,2022-03-17
dainikgomantak,107252,2344858077,104919,2022-03-18
dainikgomantak,95222,2413044083,91937,2022-03-19
dainikgomantak,97813,2512527604,95037,2022-03-20
dainikgomantak,110909,2188418843,107810,2022-03-21
dainikgomantak,91878,2230380548,88601,2022-03-22
dainikgomantak,92142,2232289655,88949,2022-03-23
dainikgomantak,90674,2271871068,86765,2022-03-24
dainikgomantak,100581,2464263155,96803,2022-03-25
dainikgomantak,115562,2479012446,112520,2022-03-26
dainikgomantak,92809,2189993875,89784,2022-03-27
dainikgomantak,106150,2574501536,102790,2022-03-28
dainikgomantak,98651,2406882177,95417,2022-03-29
deshdoot,186738,5624567925,183280,2022-03-01
deshdoot,239344,6914862482,235915,2022-03-02
deshdoot,253207,7555407136,248990,2022-03-03
deshdoot,191037,5481302533,187540,2022-03-04
deshdoot,148329,3826345311,144371,2022-03-05
deshdoot,141197,3550068849,138191,2022-03-06
deshdoot,171324,4923429691,167688,2022-03-07
deshdoot,188460,5213736774,185028,2022-03-08
deshdoot,389624,11638660025,384877,2022-03-09
deshdoot,237555,6880060950,233218,2022-03-10
deshdoot,191728,5308009394,188926,2022-03-11
deshdoot,204476,5697439614,199506,2022-03-12
deshdoot,207446,5772040802,204937,2022-03-13
deshdoot,160704,4277453463,155957,2022-03-14
deshdoot,158097,4102539324,154521,2022-03-15
deshdoot,281501,8549907002,278332,2022-03-16
deshdoot,295942,8722161407,290995,2022-03-17
deshdoot,175762,4911235716,173055,2022-03-18
deshdoot,200391,5797440670,195424,2022-03-19
deshdoot,154634,4103335022,150989,2022-03-20
deshdoot,159143,4220464578,155244,2022-03-21
deshdoot,166457,4576817436,164226,2022-03-22
deshdoot,243050,6918461228,238571,2022-03-23
deshdoot,223507,6361479111,218920,2022-03-24
deshdoot,165730,4345924065,162448,2022-03-25
deshdoot,206692,5586596454,202642,2022-03-26
deshdoot,176240,4716911941,171143,2022-03-27
deshdoot,197456,5560150949,193953,2022-03-28
deshdoot,181476,5133410802,177285,2022-03-29
dharmadispatch,17541,430811542,16551,2022-03-01
dharmadispatch,15684,390373191,14958,2022-03-02
dharmadispatch,13715,283218243,13173,2022-03-03
dharmadispatch,15597,374460911,14846,2022-03-04
dharmadispatch,15151,367899324,14435,2022-03-05
dharmadispatch,15090,366677909,14236,2022-03-06
dharmadispatch,14558,383205945,13682,2022-03-07
dharmadispatch,16368,393390387,15756,2022-03-08
dharmadispatch,21231,596523974,20230,2022-03-09
dharmadispatch,15108,415503598,14384,2022-03-10
dharmadispatch,17198,437924109,16518,2022-03-11
dharmadispatch,12503,305656262,12001,2022-03-12
dharmadispatch,15597,329051352,14940,2022-03-13
dharmadispatch,18610,480868985,17970,2022-03-14
dharmadispatch,15824,377439829,15127,2022-03-15
dharmadispatch,22261,600287829,21397,2022-03-16
dharmadispatch,22415,581840385,21613,2022-03-17
dharmadispatch,22682,532891408,21932,2022-03-18
dharmadispatch,14800,348251610,14359,2022-03-19
dharmadispatch,13319,295933395,12780,2022-03-20
dharmadispatch,17238,416985045,16673,2022-03-21
dharmadispatch,15239,366036910,14653,2022-03-22
dharmadispatch,18879,423752819,18076,2022-03-23
dharmadispatch,14196,341691599,13683,2022-03-24
dharmadispatch,15447,364643063,14791,2022-03-25
dharmadispatch,13044,296204712,12510,2022-03-26
dharmadispatch,14560,331790139,13838,2022-03-27
dharmadispatch,17986,416322780,17327,2022-03-28
dharmadispatch,13687,305518372,13125,2022-03-29
eastmojo,29,195315,10,2022-03-01
eastmojo,58,370675,14,2022-03-02
eastmojo,47,343274,23,2022-03-03
eastmojo,37,246314,10,2022-03-04
eastmojo,52,351322,20,2022-03-05
eastmojo,39,250061,13,2022-03-06
eastmojo,64,423687,18,2022-03-07
eastmojo,50,323391,11,2022-03-08
eastmojo,83,611655,19,2022-03-09
eastmojo,87,545443,13,2022-03-10
eastmojo,72,457701,11,2022-03-11
eastmojo,34,211741,16,2022-03-12
eastmojo,123,838235,76,2022-03-13
eastmojo,44,294560,10,2022-03-14
eastmojo,53,426638,14,2022-03-15
eastmojo,115,776351,48,2022-03-16
eastmojo,71,457957,25,2022-03-17
eastmojo,36,236239,6,2022-03-18
eastmojo,77,476464,22,2022-03-19
eastmojo,43,279604,10,2022-03-20
eastmojo,68,475311,25,2022-03-21
eastmojo,65,496248,14,2022-03-22
eastmojo,23,152930,4,2022-03-23
eastmojo,299,2033174,172,2022-03-24
eastmojo,79,539715,26,2022-03-25
eastmojo,59,375237,19,2022-03-26
eastmojo,29,192198,1,2022-03-27
eastmojo,40,260019,9,2022-03-28
eastmojo,61,392305,18,2022-03-29
ejan,3352361,229515881362,3348679,2022-03-01
ejan,2524321,173796165626,2522068,2022-03-02
ejan,2242993,150485978654,2240334,2022-03-03
ejan,2329109,166924782285,2326760,2022-03-04
ejan,1159119,72361903925,1157354,2022-03-05
ejan,1841649,129940760264,1839373,2022-03-06
ejan,1644298,122192284689,1641348,2022-03-07
ejan,1845748,128261721974,1843544,2022-03-08
ejan,1377603,87123629356,1374839,2022-03-09
ejan,1236180,78587558151,1234401,2022-03-10
ejan,1946354,147208066902,1943874,2022-03-11
ejan,1609119,112266792416,1607567,2022-03-12
ejan,2191092,164849804681,2189221,2022-03-13
ejan,1790252,70735795461,1786554,2022-03-14
ejan,2506347,95593300972,2502769,2022-03-15
ejan,1786158,64134561279,1783475,2022-03-16
ejan,2093754,79862795948,2090949,2022-03-17
ejan,1497008,52817202567,1494352,2022-03-18
ejan,1148032,38594941793,1146137,2022-03-19
ejan,934580,30734377907,932917,2022-03-20
ejan,1857762,70130263091,1854649,2022-03-21
ejan,1812865,67725523210,1810301,2022-03-22
ejan,1303469,45193090785,1301474,2022-03-23
ejan,2624429,97020505332,2620602,2022-03-24
ejan,2720477,96281025500,2716830,2022-03-25
ejan,1191394,38519574931,1189380,2022-03-26
ejan,1231726,42444218685,1229597,2022-03-27
ejan,1254779,42754905825,1251979,2022-03-28
ejan,1110295,38540767181,1108339,2022-03-29
esakal,6198855,93913406199,6170615,2022-03-01
esakal,6919707,111352879467,6884527,2022-03-02
esakal,6927764,113241949800,6894102,2022-03-03
esakal,6585921,113330460715,6555464,2022-03-04
esakal,6113326,108496960180,6077548,2022-03-05
esakal,5093990,90520574759,5061980,2022-03-06
esakal,5329044,92164817560,5299268,2022-03-07
esakal,5033786,84671199423,5005227,2022-03-08
esakal,5556400,96054325817,5526264,2022-03-09
esakal,6443719,111047842486,6409079,2022-03-10
esakal,6198021,103972637177,6168880,2022-03-11
esakal,5684784,97302869271,5658707,2022-03-12
esakal,5877295,103111480814,5854393,2022-03-13
esakal,6514950,110433899061,6481488,2022-03-14
esakal,5432262,91962602917,5404586,2022-03-15
esakal,4848438,82965746681,4817389,2022-03-16
esakal,4300434,73324554299,4276993,2022-03-17
esakal,4542493,79977765356,4518249,2022-03-18
esakal,4493820,78424719921,4469321,2022-03-19
esakal,4461889,79014611637,4437516,2022-03-20
esakal,4517479,77759724948,4487855,2022-03-21
esakal,4577487,79431911143,4546895,2022-03-22
esakal,4813472,82617830083,4785961,2022-03-23
esakal,5119820,90916734815,5086979,2022-03-24
esakal,6914654,119841864015,6889150,2022-03-25
esakal,5281887,93899087336,5256892,2022-03-26
esakal,5214890,90914374539,5188835,2022-03-27
esakal,4713669,80038386612,4688988,2022-03-28
esakal,4734208,81624915778,4707579,2022-03-29
evoindia,57861,1213171387,56243,2022-03-01
evoindia,57311,1338231035,55979,2022-03-02
evoindia,57805,1249114613,56727,2022-03-03
evoindia,57081,1220756139,56045,2022-03-04
evoindia,50239,1067411391,49151,2022-03-05
evoindia,49708,956557345,48711,2022-03-06
evoindia,58417,1223954608,56715,2022-03-07
evoindia,80835,1479392779,79811,2022-03-08
evoindia,65426,1348404703,63634,2022-03-09
evoindia,69656,1431924950,68461,2022-03-10
evoindia,59170,1389799667,57991,2022-03-11
evoindia,48197,980304107,47260,2022-03-12
evoindia,53327,977376698,52360,2022-03-13
evoindia,53134,1119044594,52211,2022-03-14
evoindia,57930,1297608216,56678,2022-03-15
evoindia,56839,1132042086,55584,2022-03-16
evoindia,56665,1198766890,55611,2022-03-17
evoindia,47219,912698170,46219,2022-03-18
evoindia,49604,958888785,48663,2022-03-19
evoindia,57994,927230028,57046,2022-03-20
evoindia,57990,1073334890,57072,2022-03-21
evoindia,51877,1036346780,50847,2022-03-22
evoindia,56489,1248306169,55435,2022-03-23
evoindia,63656,1321678046,62465,2022-03-24
evoindia,74645,1639337040,73507,2022-03-25
evoindia,50998,993936498,50155,2022-03-26
evoindia,60770,1064158826,59277,2022-03-27
evoindia,67843,1507675574,66596,2022-03-28
evoindia,63111,1312353440,62014,2022-03-29
fastbikesindia,8866,148097820,8121,2022-03-01
fastbikesindia,8516,143388885,7883,2022-03-02
fastbikesindia,7905,118914343,7406,2022-03-03
fastbikesindia,8147,108445061,7746,2022-03-04
fastbikesindia,7180,124818149,6727,2022-03-05
fastbikesindia,6457,89447469,6005,2022-03-06
fastbikesindia,7752,118347283,7147,2022-03-07
fastbikesindia,7589,111768991,7089,2022-03-08
fastbikesindia,8127,110231442,7606,2022-03-09
fastbikesindia,7520,149173014,6956,2022-03-10
fastbikesindia,8280,207477989,7720,2022-03-11
fastbikesindia,7577,123142878,7181,2022-03-12
fastbikesindia,7351,112915017,6932,2022-03-13
fastbikesindia,8426,137007183,7936,2022-03-14
fastbikesindia,8490,158347862,8008,2022-03-15
fastbikesindia,8261,163997087,7624,2022-03-16
fastbikesindia,8384,161202570,7848,2022-03-17
fastbikesindia,7766,119232905,7286,2022-03-18
fastbikesindia,9046,112446905,8634,2022-03-19
fastbikesindia,10318,127657026,9897,2022-03-20
fastbikesindia,9750,122779011,9383,2022-03-21
fastbikesindia,10022,191914370,9458,2022-03-22
fastbikesindia,11987,174211138,11492,2022-03-23
fastbikesindia,12721,137936653,12126,2022-03-24
fastbikesindia,14008,176998970,13508,2022-03-25
fastbikesindia,8728,116640616,8400,2022-03-26
fastbikesindia,8294,118864403,7614,2022-03-27
fastbikesindia,8578,136564099,7989,2022-03-28
fastbikesindia,7613,103146914,7126,2022-03-29
ficl,949,16540956,867,2022-03-01
ficl,1079,18427265,974,2022-03-02
ficl,1102,20684793,999,2022-03-03
ficl,899,19623599,836,2022-03-04
ficl,794,14201320,713,2022-03-05
ficl,563,7618762,489,2022-03-06
ficl,990,36874115,885,2022-03-07
ficl,979,65716493,890,2022-03-08
ficl,914,37544045,805,2022-03-09
ficl,924,31282225,842,2022-03-10
ficl,678,17916891,630,2022-03-11
ficl,832,24308839,733,2022-03-12
ficl,840,49129186,773,2022-03-13
ficl,1233,21521461,1085,2022-03-14
ficl,1060,20991976,956,2022-03-15
ficl,1381,28125256,1275,2022-03-16
ficl,1271,30229728,1191,2022-03-17
ficl,913,26796646,864,2022-03-18
ficl,889,35037136,781,2022-03-19
ficl,802,54457686,725,2022-03-20
ficl,1293,90347967,1238,2022-03-21
ficl,830,35367159,733,2022-03-22
ficl,970,14120394,940,2022-03-23
ficl,792,27825542,717,2022-03-24
ficl,1038,26402584,936,2022-03-25
ficl,610,18660764,586,2022-03-26
ficl,822,12095509,730,2022-03-27
ficl,1343,48872301,1235,2022-03-28
ficl,1060,26115761,979,2022-03-29
foodtechbiz,10632,203285011,10044,2022-03-01
foodtechbiz,11226,204138666,10634,2022-03-02
foodtechbiz,9532,190186133,9034,2022-03-03
foodtechbiz,9404,186359550,9008,2022-03-04
foodtechbiz,7685,140889239,7356,2022-03-05
foodtechbiz,8764,129114561,8361,2022-03-06
foodtechbiz,15552,275436265,14638,2022-03-07
foodtechbiz,10152,199655056,9711,2022-03-08
foodtechbiz,11003,226703538,10183,2022-03-09
foodtechbiz,10844,234987154,10252,2022-03-10
foodtechbiz,14307,295347917,13822,2022-03-11
foodtechbiz,9208,178721599,8865,2022-03-12
foodtechbiz,8541,145152369,8207,2022-03-13
foodtechbiz,11199,224967027,10680,2022-03-14
foodtechbiz,10275,216329672,9770,2022-03-15
foodtechbiz,11060,206268425,10633,2022-03-16
foodtechbiz,9792,176540618,9319,2022-03-17
foodtechbiz,9042,144496782,8621,2022-03-18
foodtechbiz,7943,137158820,7644,2022-03-19
foodtechbiz,8342,141588877,8015,2022-03-20
foodtechbiz,15732,328303039,15147,2022-03-21
foodtechbiz,11669,196725856,11213,2022-03-22
foodtechbiz,11542,190085294,11119,2022-03-23
foodtechbiz,12130,243579572,11490,2022-03-24
foodtechbiz,10600,204781170,9994,2022-03-25
foodtechbiz,10116,203089218,9690,2022-03-26
foodtechbiz,10013,212444619,9396,2022-03-27
foodtechbiz,14778,275741962,14172,2022-03-28
foodtechbiz,11247,203214270,10836,2022-03-29
forbesga,513,14566557,419,2022-03-01
forbesga,395,10928749,310,2022-03-02
forbesga,777,28649798,602,2022-03-03
forbesga,642,15762444,521,2022-03-04
forbesga,418,9054483,366,2022-03-05
forbesga,302,5701412,252,2022-03-06
forbesga,632,15525585,537,2022-03-07
forbesga,520,12816482,443,2022-03-08
forbesga,735,20215224,520,2022-03-09
forbesga,811,22205803,666,2022-03-10
forbesga,532,13100846,464,2022-03-11
forbesga,430,7695491,348,2022-03-12
forbesga,496,11369655,449,2022-03-13
forbesga,869,25059380,756,2022-03-14
forbesga,615,15535253,514,2022-03-15
forbesga,540,12726164,479,2022-03-16
forbesga,576,15843995,493,2022-03-17
forbesga,548,11017504,478,2022-03-18
forbesga,381,10599929,338,2022-03-19
forbesga,361,6843524,304,2022-03-20
forbesga,1079,32282329,768,2022-03-21
forbesga,984,28448395,841,2022-03-22
forbesga,651,14662155,546,2022-03-23
forbesga,599,13048585,490,2022-03-24
forbesga,590,14307377,497,2022-03-25
forbesga,402,8779477,312,2022-03-26
forbesga,367,7580619,283,2022-03-27
forbesga,1176,33169916,907,2022-03-28
forbesga,639,15463702,568,2022-03-29
ftcftcftc,2807,54724056,2459,2022-03-01
ftcftcftc,3088,58212443,2672,2022-03-02
ftcftcftc,3493,74592515,3080,2022-03-03
ftcftcftc,3097,63174754,2834,2022-03-04
ftcftcftc,2624,53719132,2327,2022-03-05
ftcftcftc,2610,46074657,2241,2022-03-06
ftcftcftc,2897,55993764,2440,2022-03-07
ftcftcftc,2888,51481467,2545,2022-03-08
ftcftcftc,2883,56784357,2441,2022-03-09
ftcftcftc,2426,46392953,2095,2022-03-10
ftcftcftc,2835,57347901,2515,2022-03-11
ftcftcftc,2471,45408882,2224,2022-03-12
